,Fecha_Alta,Tipo,Operación,Provincia,Superficie,Precio Venta,Fecha Venta,Vendedor
2936,2006-12-01,Piso,Venta,Girona,100.0,905600.0,2007-05-07,Joaquín
2938,2006-12-02,Parking,Venta,Barcelona,187.0,1274218.0,,
2939,2006-12-02,Local,Venta,Barcelona,94.0,789976.0,2007-03-08,María
2940,2006-12-03,Piso,Venta,Barcelona,274.0,2474220.0,,
2942,2006-12-04,Piso,Venta,Barcelona,261.0,2198403.0,2007-03-09,Joaquín
2945,2006-12-05,Piso,Venta,Lleida,136.0,1323280.0,,
2950,2006-12-07,Parking,Venta,Tarragona,147.0,1045317.0,,
2953,2006-12-08,Local,Venta,Barcelona,185.0,1255595.0,,
2954,2006-12-08,Piso,Alquiler,Lleida,112.0,774144.0,,
2956,2006-12-09,Piso,Venta,Tarragona,61.0,258030.0,,
2960,2006-12-10,Local,Alquiler,Tarragona,257.0,2170622.0,2007-04-18,Jesús
2962,2006-12-11,Piso,Venta,Tarragona,197.0,1077196.0,2007-04-12,María
2963,2006-12-11,Local,Venta,Tarragona,242.0,1246058.0,,
2964,2006-12-11,Local,Venta,Barcelona,128.0,752896.0,,
2965,2006-12-12,Parking,Alquiler,Barcelona,147.0,679140.0,,
2969,2006-12-14,Local,Alquiler,Barcelona,200.0,1385200.0,2007-03-31,Joaquín
2973,2006-12-15,Piso,Venta,Girona,200.0,1559800.0,2007-04-23,Joaquín
2974,2006-12-15,Local,Alquiler,Tarragona,164.0,1482068.0,,
2976,2006-12-16,Local,Alquiler,Lleida,248.0,1957960.0,,
2977,2006-12-16,Piso,Venta,Tarragona,174.0,1377210.0,,
2980,2006-12-17,Piso,Alquiler,Barcelona,182.0,1421056.0,2007-04-04,María
2984,2006-12-19,Parking,Venta,Barcelona,200.0,1407200.0,,
2986,2006-12-19,Piso,Alquiler,Tarragona,215.0,1408680.0,2007-03-20,Jesús
2987,2006-12-20,Piso,Alquiler,Tarragona,242.0,1492656.0,,
2988,2006-12-20,Local,Venta,Girona,255.0,1079670.0,,
2990,2006-12-21,Parking,Venta,Barcelona,139.0,562394.0,,
2991,2006-12-21,Parking,Venta,Lleida,95.0,776245.0,2007-04-15,Luisa
2993,2006-12-23,Piso,Venta,Tarragona,223.0,1794927.0,,
2994,2006-12-23,Parking,Venta,Barcelona,237.0,1997436.0,,
2995,2006-12-23,Parking,Venta,Lleida,186.0,1844190.0,,
2997,2006-12-24,Piso,Alquiler,Girona,129.0,789738.0,,
2999,2006-12-24,Local,Alquiler,Tarragona,141.0,1112631.0,,
3000,2006-12-25,Local,Alquiler,Lleida,273.0,1993446.0,,
3007,2006-12-27,Piso,Alquiler,Girona,287.0,1882433.0,,
3010,2006-12-28,Local,Alquiler,Tarragona,224.0,1646624.0,,
3011,2006-12-28,Parking,Venta,Lleida,182.0,1295840.0,,
3018,2006-12-31,Piso,Alquiler,Tarragona,64.0,478272.0,,
3019,2006-12-31,Parking,Venta,Girona,146.0,1399264.0,,
3021,2007-01-01,Parking,Alquiler,Barcelona,106.0,906830.0,,
3025,2007-01-04,Local,Alquiler,Lleida,94.0,821748.0,,
3026,2007-01-05,Local,Alquiler,Lleida,167.0,1335499.0,,
3027,2007-01-06,Parking,Venta,Girona,247.0,2398617.0,,
3041,2007-01-09,Parking,Venta,Barcelona,64.0,610816.0,,
3042,2007-01-09,Local,Venta,Lleida,92.0,709596.0,2007-04-17,Carmen
3044,2007-01-10,Piso,Alquiler,Barcelona,222.0,1296258.0,,
3045,2007-01-10,Parking,Venta,Barcelona,233.0,1077858.0,2007-04-30,María
3047,2007-01-10,Local,Venta,Lleida,256.0,1934080.0,,
3051,2007-01-11,Local,Venta,Girona,272.0,1965472.0,,
3052,2007-01-12,Piso,Venta,Girona,164.0,1425488.0,,
3054,2007-01-12,Piso,Venta,Tarragona,258.0,2204352.0,,
3055,2007-01-13,Piso,Alquiler,Barcelona,70.0,511700.0,,
3057,2007-01-13,Piso,Alquiler,Lleida,87.0,730452.0,,
3060,2007-01-14,Piso,Alquiler,Girona,228.0,932292.0,,
3062,2007-01-15,Parking,Alquiler,Barcelona,71.0,537825.0,,
3063,2007-01-15,Piso,Venta,Barcelona,120.0,761520.0,,
3064,2007-01-15,Parking,Venta,Tarragona,230.0,1486030.0,,
3065,2007-01-15,Piso,Alquiler,Girona,107.0,968243.0,,
3066,2007-01-16,Piso,Venta,Barcelona,256.0,1856000.0,,
3069,2007-01-18,Parking,Venta,Girona,243.0,1857735.0,,
3070,2007-01-18,Local,Alquiler,Tarragona,259.0,1360268.0,,
3075,2007-01-20,Parking,Alquiler,Tarragona,216.0,2143368.0,,
3078,2007-01-21,Local,Alquiler,Girona,149.0,1047917.0,,
3079,2007-01-21,Local,Alquiler,Girona,79.0,393736.0,,
3080,2007-01-21,Piso,Alquiler,Tarragona,170.0,1491920.0,,
3081,2007-01-21,Parking,Alquiler,Barcelona,268.0,1420132.0,,
3082,2007-01-22,Piso,Venta,Girona,232.0,1511944.0,,
3084,2007-01-23,Local,Alquiler,Barcelona,108.0,784080.0,,
3086,2007-01-23,Parking,Venta,Lleida,59.0,268332.0,,
3087,2007-01-23,Local,Venta,Lleida,204.0,1677492.0,,
3089,2007-01-24,Local,Venta,Tarragona,285.0,2321325.0,,
3091,2007-01-26,Parking,Alquiler,Barcelona,189.0,1788885.0,,
3094,2007-01-27,Local,Alquiler,Girona,50.0,302100.0,,
3096,2007-01-28,Piso,Alquiler,Tarragona,229.0,1014928.0,,
3099,2007-01-29,Parking,Venta,Barcelona,230.0,1445090.0,,
3104,2007-02-01,Piso,Alquiler,Tarragona,79.0,659808.0,,
3107,2007-02-01,Local,Alquiler,Girona,229.0,1065995.0,,
3109,2007-02-02,Parking,Alquiler,Girona,46.0,301346.0,,
3112,2007-02-03,Piso,Alquiler,Barcelona,112.0,1005648.0,,
3114,2007-02-03,Parking,Venta,Lleida,211.0,1528906.0,,
3117,2007-02-05,Piso,Venta,Tarragona,283.0,2449082.0,,
3120,2007-02-06,Parking,Alquiler,Tarragona,292.0,2658076.0,,
3122,2007-02-08,Parking,Venta,Tarragona,42.0,185010.0,,
3123,2007-02-09,Parking,Alquiler,Girona,252.0,2154096.0,,
3124,2007-02-10,Piso,Venta,Barcelona,119.0,688058.0,,
3127,2007-02-10,Local,Venta,Lleida,201.0,1817442.0,,
3129,2007-02-11,Parking,Alquiler,Tarragona,62.0,443362.0,,
3131,2007-02-11,Parking,Venta,Barcelona,54.0,521910.0,,
3133,2007-02-12,Local,Venta,Tarragona,195.0,1468740.0,,
3134,2007-02-12,Local,Alquiler,Lleida,181.0,1048714.0,,
3135,2007-02-12,Local,Venta,Barcelona,82.0,417626.0,,
3137,2007-02-14,Local,Alquiler,Tarragona,119.0,1108604.0,,
3142,2007-02-17,Piso,Venta,Girona,241.0,979183.0,,
3148,2007-02-18,Piso,Venta,Girona,81.0,324648.0,,
3155,2007-02-21,Piso,Venta,Lleida,167.0,858714.0,,
3156,2007-02-22,Local,Alquiler,Barcelona,95.0,435670.0,,
3157,2007-02-22,Local,Venta,Barcelona,267.0,1127274.0,,
3160,2007-02-23,Parking,Venta,Lleida,116.0,648092.0,,
3162,2007-02-23,Local,Alquiler,Girona,234.0,973206.0,,
3164,2007-02-24,Local,Venta,Lleida,182.0,1433796.0,,
3166,2007-02-25,Local,Alquiler,Lleida,89.0,738700.0,,
3167,2007-02-25,Parking,Venta,Lleida,291.0,1374975.0,,
3173,2007-02-27,Piso,Alquiler,Girona,64.0,520384.0,,
3174,2007-02-27,Local,Alquiler,Tarragona,198.0,1780812.0,,
3175,2007-02-27,Local,Alquiler,Girona,99.0,825759.0,,
3176,2007-02-28,Piso,Venta,Girona,128.0,801408.0,,
3178,2007-03-01,Parking,Alquiler,Tarragona,183.0,904935.0,,
3179,2007-03-01,Piso,Venta,Girona,174.0,1615068.0,,
3180,2007-03-03,Piso,Alquiler,Girona,127.0,957453.0,,
3183,2007-03-03,Piso,Alquiler,Barcelona,266.0,2233602.0,,
3186,2007-03-04,Piso,Alquiler,Girona,161.0,1420020.0,,
3187,2007-03-04,Piso,Alquiler,Tarragona,65.0,311090.0,,
3189,2007-03-05,Parking,Venta,Barcelona,213.0,1324008.0,,
3190,2007-03-05,Local,Alquiler,Tarragona,230.0,1057310.0,,
3191,2007-03-05,Piso,Venta,Barcelona,280.0,2439640.0,,
3193,2007-03-07,Parking,Alquiler,Barcelona,62.0,397606.0,,
3196,2007-03-07,Parking,Alquiler,Lleida,292.0,2262708.0,,
3197,2007-03-08,Piso,Alquiler,Girona,212.0,1684340.0,,
3200,2007-03-09,Parking,Alquiler,Girona,93.0,849462.0,,
3203,2007-03-09,Parking,Venta,Lleida,61.0,350872.0,,
3205,2007-03-11,Parking,Alquiler,Lleida,285.0,1622790.0,,
3207,2007-03-11,Parking,Venta,Tarragona,123.0,1083261.0,,
3209,2007-03-12,Local,Venta,Tarragona,136.0,997968.0,,
3210,2007-03-12,Local,Alquiler,Girona,82.0,601306.0,,
3211,2007-03-13,Local,Venta,Lleida,49.0,425173.0,,
3217,2007-03-14,Piso,Venta,Tarragona,93.0,812913.0,,
3220,2007-03-16,Local,Alquiler,Lleida,140.0,1134840.0,,
3221,2007-03-16,Parking,Venta,Girona,138.0,1034034.0,,
3225,2007-03-16,Local,Venta,Tarragona,145.0,1128390.0,,
3227,2007-03-17,Piso,Venta,Tarragona,53.0,325420.0,,
3228,2007-03-17,Local,Alquiler,Tarragona,201.0,1194342.0,,
3238,2007-03-20,Local,Venta,Barcelona,159.0,1056714.0,,
3243,2007-03-22,Piso,Alquiler,Lleida,239.0,1364690.0,,
3245,2007-03-23,Parking,Venta,Barcelona,144.0,1035648.0,,
3247,2007-03-23,Piso,Venta,Barcelona,135.0,1298025.0,,
3250,2007-03-24,Parking,Venta,Girona,60.0,366780.0,,
3251,2007-03-24,Local,Alquiler,Lleida,245.0,1966615.0,,
3255,2007-03-26,Piso,Alquiler,Girona,266.0,2010960.0,,
3257,2007-03-27,Local,Venta,Barcelona,182.0,777868.0,,
3263,2007-03-29,Local,Alquiler,Tarragona,291.0,1475952.0,,
3264,2007-03-30,Parking,Venta,Girona,51.0,393057.0,,
3270,2007-04-02,Parking,Venta,Tarragona,119.0,1056839.0,,
3272,2007-04-02,Local,Alquiler,Girona,112.0,739872.0,,
3273,2007-04-02,Local,Venta,Lleida,117.0,898209.0,,
3276,2007-04-04,Parking,Venta,Lleida,197.0,1802156.0,,
3281,2007-04-06,Parking,Alquiler,Barcelona,220.0,1296900.0,,
3283,2007-04-07,Local,Venta,Lleida,162.0,1517292.0,,
3286,2007-04-08,Parking,Alquiler,Tarragona,76.0,443460.0,,
3287,2007-04-09,Local,Alquiler,Barcelona,293.0,2065357.0,,
3288,2007-04-09,Parking,Venta,Lleida,296.0,2914416.0,,
3290,2007-04-10,Piso,Venta,Lleida,158.0,1567834.0,,
3292,2007-04-10,Local,Alquiler,Girona,151.0,1028159.0,,
3293,2007-04-10,Piso,Alquiler,Girona,128.0,818176.0,,
3294,2007-04-11,Parking,Venta,Girona,123.0,1088181.0,,
3298,2007-04-12,Parking,Alquiler,Girona,131.0,1224850.0,,
3299,2007-04-12,Local,Alquiler,Girona,156.0,881868.0,,
3302,2007-04-12,Local,Alquiler,Barcelona,229.0,916229.0,,
3303,2007-04-12,Piso,Venta,Girona,128.0,1270400.0,,
3305,2007-04-14,Local,Venta,Lleida,200.0,1760000.0,,
3306,2007-04-14,Parking,Venta,Girona,221.0,1533077.0,,
3307,2007-04-16,Local,Venta,Tarragona,286.0,1180036.0,,
3308,2007-04-16,Piso,Venta,Tarragona,140.0,760620.0,,
3309,2007-04-16,Parking,Alquiler,Tarragona,197.0,825430.0,,
3312,2007-04-18,Parking,Alquiler,Tarragona,187.0,1297780.0,,
3320,2007-04-23,Parking,Alquiler,Barcelona,81.0,607014.0,,
3321,2007-04-23,Local,Venta,Barcelona,44.0,180048.0,,
3322,2007-04-23,Piso,Venta,Barcelona,283.0,2686236.0,,
3328,2007-04-26,Piso,Venta,Barcelona,264.0,2517504.0,,
3329,2007-04-27,Parking,Venta,Barcelona,88.0,612568.0,,
3330,2007-04-27,Local,Venta,Girona,110.0,845790.0,,
3333,2007-04-29,Piso,Alquiler,Girona,55.0,454080.0,,
3335,2007-04-30,Piso,Alquiler,Barcelona,88.0,397408.0,,
3336,2007-04-30,Parking,Venta,Lleida,254.0,2140712.0,,
