,Fecha_Alta,Tipo,Operación,Provincia,Superficie,Precio Venta,Fecha Venta,Vendedor
2114,2006-01-28,Casa,Alquiler,Tarragona,254.0,1713992.0,2006-07-08,Pedro
2115,2006-01-28,Parking,Alquiler,Tarragona,294.0,1355046.0,2006-10-02,Jesús
2116,2006-01-29,Suelo,Alquiler,Lleida,95.0,748790.0,2007-01-08,Luisa
2118,2006-01-29,Suelo,Alquiler,Girona,98.0,509600.0,2006-11-10,Pedro
2119,2006-01-30,Oficina,Alquiler,Girona,75.0,378900.0,2006-12-16,Carmen
2120,2006-01-30,Industrial,Alquiler,Tarragona,169.0,810186.0,2006-12-05,Joaquín
2121,2006-01-30,Oficina,Alquiler,Girona,123.0,757434.0,2006-08-23,Pedro
2128,2006-02-02,Casa,Alquiler,Barcelona,234.0,1286766.0,2006-10-12,Luisa
2130,2006-02-02,Oficina,Alquiler,Tarragona,288.0,1820448.0,2006-11-13,Joaquín
2131,2006-02-03,Suelo,Alquiler,Tarragona,210.0,1482810.0,2006-11-23,Carmen
2134,2006-02-04,Industrial,Alquiler,Tarragona,283.0,1709037.0,2006-07-14,Carmen
2138,2006-02-05,Industrial,Alquiler,Lleida,129.0,1140876.0,2006-07-02,Pedro
2139,2006-02-05,Piso,Alquiler,Lleida,194.0,1315126.0,2006-09-11,Luisa
2140,2006-02-06,Industrial,Alquiler,Lleida,65.0,272545.0,2006-06-23,Carmen
2141,2006-02-06,Suelo,Alquiler,Tarragona,88.0,808192.0,2007-01-17,Carmen
2142,2006-02-06,Parking,Alquiler,Tarragona,124.0,536672.0,2007-01-30,María
2143,2006-02-07,Piso,Alquiler,Tarragona,218.0,1677728.0,2006-05-19,Pedro
2144,2006-02-07,Oficina,Venta,Tarragona,46.0,224342.0,2006-06-14,Jesús
2147,2006-02-07,Oficina,Alquiler,Tarragona,206.0,1747292.0,2006-06-11,Carmen
2148,2006-02-08,Oficina,Alquiler,Barcelona,142.0,693244.0,2006-09-19,Jesús
2149,2006-02-08,Industrial,Alquiler,Barcelona,211.0,1155436.0,2006-12-27,Pedro
2153,2006-02-09,Oficina,Venta,Girona,200.0,1539800.0,2006-12-25,Carmen
2154,2006-02-09,Industrial,Alquiler,Girona,252.0,1949220.0,2006-10-20,Carmen
2155,2006-02-09,Industrial,Alquiler,Tarragona,259.0,1627556.0,2006-05-30,María
2158,2006-02-11,Oficina,Venta,Barcelona,233.0,1157544.0,2006-06-10,Jesús
2159,2006-02-12,Piso,Alquiler,Tarragona,118.0,734786.0,2006-07-19,Joaquín
2161,2006-02-12,Piso,Alquiler,Barcelona,184.0,864248.0,2006-07-18,María
2162,2006-02-12,Piso,Alquiler,Lleida,141.0,1401822.0,2006-05-29,María
2163,2006-02-12,Oficina,Venta,Tarragona,62.0,506540.0,2006-10-08,Joaquín
2165,2006-02-14,Parking,Alquiler,Girona,131.0,1163542.0,2007-01-18,Luisa
2167,2006-02-15,Piso,Alquiler,Tarragona,84.0,481992.0,2006-07-28,Jesús
2169,2006-02-15,Parking,Alquiler,Tarragona,132.0,973764.0,2006-05-19,Joaquín
2170,2006-02-16,Industrial,Alquiler,Barcelona,114.0,636918.0,2007-01-10,Luisa
2171,2006-02-16,Industrial,Alquiler,Lleida,201.0,1733022.0,2006-09-08,Pedro
2172,2006-02-16,Oficina,Venta,Tarragona,279.0,2331324.0,2006-08-02,Joaquín
2174,2006-02-16,Casa,Alquiler,Lleida,117.0,561132.0,2006-10-08,Luisa
2175,2006-02-16,Suelo,Alquiler,Tarragona,276.0,1302720.0,2006-11-09,María
2176,2006-02-17,Suelo,Alquiler,Barcelona,78.0,366132.0,2006-11-20,Jesús
2178,2006-02-17,Oficina,Venta,Girona,127.0,928243.0,2006-05-25,María
2179,2006-02-17,Piso,Alquiler,Tarragona,101.0,673670.0,2006-07-05,Pedro
2183,2006-02-18,Suelo,Alquiler,Tarragona,107.0,839522.0,2006-08-11,Luisa
2184,2006-02-18,Local,Alquiler,Girona,88.0,770968.0,2006-10-27,Luisa
2185,2006-02-20,Parking,Alquiler,Barcelona,228.0,1815336.0,2006-06-10,Jesús
2186,2006-02-20,Industrial,Alquiler,Tarragona,71.0,342078.0,2006-12-28,Pedro
2187,2006-02-20,Oficina,Venta,Girona,245.0,1660120.0,2006-11-26,Pedro
2190,2006-02-20,Casa,Alquiler,Tarragona,88.0,544896.0,2006-12-08,Carmen
2192,2006-02-21,Parking,Alquiler,Barcelona,260.0,2470000.0,2006-05-27,Luisa
2193,2006-02-21,Local,Alquiler,Tarragona,154.0,1109262.0,2006-06-06,Carmen
2195,2006-02-22,Oficina,Alquiler,Barcelona,64.0,319616.0,2006-07-06,Carmen
2196,2006-02-22,Oficina,Venta,Lleida,160.0,800160.0,2006-10-12,Jesús
2200,2006-02-24,Industrial,Alquiler,Barcelona,257.0,1598283.0,2007-02-03,Luisa
2202,2006-02-24,Casa,Alquiler,Tarragona,78.0,443976.0,2006-07-17,Jesús
2203,2006-02-27,Industrial,Alquiler,Tarragona,81.0,788697.0,2006-08-18,Luisa
2208,2006-03-01,Oficina,Venta,Tarragona,296.0,1761200.0,2007-02-13,Joaquín
2209,2006-03-01,Local,Alquiler,Lleida,240.0,1706400.0,2006-08-29,Pedro
2212,2006-03-02,Suelo,Alquiler,Girona,97.0,493924.0,2007-01-21,Luisa
2214,2006-03-02,Suelo,Alquiler,Lleida,141.0,659316.0,2006-10-14,Luisa
2215,2006-03-03,Casa,Alquiler,Girona,125.0,657500.0,2007-03-02,Carmen
2217,2006-03-03,Casa,Alquiler,Barcelona,243.0,1918728.0,2006-07-26,Luisa
2218,2006-03-03,Oficina,Alquiler,Lleida,74.0,697746.0,2007-01-11,Carmen
2219,2006-03-04,Suelo,Alquiler,Lleida,48.0,348720.0,2006-11-26,Luisa
2220,2006-03-04,Parking,Alquiler,Girona,269.0,1908286.0,2007-01-29,Jesús
2222,2006-03-04,Piso,Alquiler,Girona,99.0,927927.0,2006-09-04,María
2225,2006-03-05,Oficina,Alquiler,Girona,177.0,980934.0,2006-09-11,Luisa
2228,2006-03-06,Local,Alquiler,Lleida,126.0,1177722.0,2007-02-14,Pedro
2229,2006-03-06,Local,Alquiler,Girona,143.0,1205347.0,2006-12-22,María
2230,2006-03-07,Industrial,Alquiler,Girona,223.0,1510825.0,2006-06-19,Luisa
2232,2006-03-07,Suelo,Alquiler,Girona,162.0,1202850.0,2006-11-30,Pedro
2233,2006-03-08,Oficina,Alquiler,Barcelona,177.0,1191033.0,2006-06-27,Carmen
2237,2006-03-08,Casa,Alquiler,Lleida,217.0,1659833.0,2007-03-01,Luisa
2238,2006-03-09,Oficina,Alquiler,Tarragona,272.0,1705712.0,2006-06-19,Joaquín
2240,2006-03-11,Suelo,Alquiler,Girona,258.0,1930614.0,2006-07-07,Joaquín
2242,2006-03-11,Piso,Alquiler,Barcelona,45.0,446940.0,2006-07-17,Pedro
2243,2006-03-12,Casa,Alquiler,Girona,150.0,1159650.0,2006-09-22,Joaquín
2244,2006-03-13,Parking,Alquiler,Barcelona,182.0,1489124.0,2007-02-22,Pedro
2245,2006-03-13,Industrial,Alquiler,Girona,240.0,2175360.0,2006-09-07,Luisa
2246,2006-03-13,Industrial,Alquiler,Tarragona,214.0,1331936.0,2006-12-04,Joaquín
2249,2006-03-14,Industrial,Alquiler,Barcelona,63.0,343602.0,2006-10-16,Carmen
2250,2006-03-15,Casa,Alquiler,Girona,283.0,1219730.0,2006-07-26,Pedro
2253,2006-03-16,Oficina,Alquiler,Tarragona,87.0,603780.0,2007-03-07,Joaquín
2254,2006-03-16,Oficina,Alquiler,Lleida,178.0,1171418.0,2006-12-05,María
2255,2006-03-17,Industrial,Alquiler,Barcelona,121.0,764115.0,2006-11-19,Joaquín
2256,2006-03-17,Piso,Alquiler,Girona,196.0,1611708.0,2007-01-08,Jesús
2257,2006-03-18,Parking,Alquiler,Barcelona,60.0,358620.0,2006-11-26,María
2258,2006-03-19,Oficina,Alquiler,Girona,286.0,1413698.0,2007-03-15,Carmen
2259,2006-03-19,Oficina,Alquiler,Barcelona,83.0,743265.0,2007-01-03,Joaquín
2260,2006-03-20,Industrial,Alquiler,Lleida,93.0,435333.0,2006-10-19,Jesús
2262,2006-03-20,Casa,Alquiler,Tarragona,220.0,1550780.0,2006-10-21,Carmen
2263,2006-03-20,Industrial,Alquiler,Lleida,274.0,1456858.0,2006-07-28,Pedro
2264,2006-03-21,Local,Alquiler,Tarragona,149.0,948832.0,2007-01-14,Joaquín
2265,2006-03-21,Oficina,Venta,Girona,290.0,2797050.0,2006-10-02,Luisa
2267,2006-03-21,Parking,Alquiler,Girona,97.0,885998.0,2007-01-31,Carmen
2269,2006-03-23,Oficina,Venta,Girona,202.0,823150.0,2007-01-31,Jesús
2270,2006-03-23,Local,Alquiler,Girona,225.0,1501650.0,2006-06-22,Jesús
2271,2006-03-24,Local,Alquiler,Tarragona,191.0,926350.0,2006-09-22,Carmen
2272,2006-03-25,Piso,Alquiler,Tarragona,150.0,1396200.0,2006-07-31,Pedro
2273,2006-03-26,Parking,Alquiler,Lleida,114.0,978120.0,2007-01-19,María
2275,2006-03-26,Casa,Alquiler,Barcelona,235.0,2145315.0,2007-02-09,Joaquín
2276,2006-03-26,Oficina,Venta,Girona,263.0,2034042.0,2006-09-08,Carmen
2277,2006-03-26,Oficina,Alquiler,Tarragona,294.0,2427558.0,2007-01-30,Pedro
2278,2006-03-28,Oficina,Venta,Tarragona,66.0,328482.0,2006-12-14,Joaquín
2279,2006-03-28,Parking,Alquiler,Tarragona,290.0,1442460.0,2007-01-28,Carmen
2280,2006-03-28,Suelo,Alquiler,Barcelona,254.0,1558036.0,2007-03-15,María
2282,2006-03-29,Oficina,Alquiler,Girona,42.0,238014.0,2006-09-04,Pedro
2283,2006-03-29,Local,Alquiler,Girona,70.0,433370.0,2006-09-20,María
2295,2006-04-01,Casa,Alquiler,Tarragona,118.0,746940.0,2006-11-25,Jesús
2296,2006-04-01,Casa,Alquiler,Lleida,164.0,771292.0,2006-09-22,Joaquín
2297,2006-04-01,Oficina,Venta,Tarragona,118.0,733134.0,2007-01-21,Jesús
2298,2006-04-02,Industrial,Alquiler,Girona,41.0,403727.0,2006-12-26,Jesús
2299,2006-04-02,Oficina,Venta,Tarragona,128.0,1213312.0,2006-11-02,María
2300,2006-04-02,Casa,Alquiler,Tarragona,190.0,1760920.0,2006-10-22,Jesús
2301,2006-04-03,Suelo,Alquiler,Tarragona,123.0,978588.0,2006-08-09,Jesús
2302,2006-04-03,Industrial,Alquiler,Girona,79.0,595660.0,2006-09-03,Pedro
2304,2006-04-04,Casa,Alquiler,Barcelona,180.0,1071720.0,2007-03-31,Carmen
2306,2006-04-05,Local,Alquiler,Tarragona,154.0,1405404.0,2006-09-08,María
2307,2006-04-05,Local,Alquiler,Lleida,261.0,2598516.0,2006-08-29,Carmen
2310,2006-04-06,Suelo,Alquiler,Girona,80.0,770800.0,2006-11-02,Pedro
2311,2006-04-07,Parking,Alquiler,Girona,261.0,1189377.0,2006-09-19,Jesús
2312,2006-04-07,Suelo,Alquiler,Girona,82.0,418610.0,2007-03-03,Joaquín
2313,2006-04-07,Suelo,Alquiler,Barcelona,234.0,1475136.0,2006-09-18,Carmen
2314,2006-04-07,Local,Alquiler,Lleida,84.0,412272.0,2006-11-08,Luisa
2319,2006-04-09,Oficina,Alquiler,Tarragona,113.0,704894.0,2007-01-27,Carmen
2320,2006-04-09,Casa,Alquiler,Tarragona,58.0,407044.0,2006-08-29,Jesús
2321,2006-04-09,Casa,Alquiler,Barcelona,45.0,402885.0,2007-03-28,Joaquín
2324,2006-04-10,Parking,Alquiler,Barcelona,89.0,711199.0,2006-08-21,Carmen
2327,2006-04-11,Local,Alquiler,Barcelona,130.0,1276600.0,2007-01-04,María
2329,2006-04-12,Parking,Alquiler,Tarragona,124.0,1026596.0,2007-03-28,Carmen
2334,2006-04-14,Oficina,Venta,Girona,265.0,1944570.0,2006-09-27,Luisa
2335,2006-04-14,Industrial,Alquiler,Barcelona,189.0,1192401.0,2007-03-20,Carmen
2337,2006-04-15,Industrial,Alquiler,Girona,154.0,960960.0,2007-03-23,Jesús
2342,2006-04-18,Piso,Alquiler,Lleida,166.0,971100.0,2007-03-02,Luisa
2343,2006-04-20,Oficina,Alquiler,Girona,120.0,1085160.0,2006-08-14,Luisa
2344,2006-04-20,Oficina,Alquiler,Barcelona,89.0,673552.0,2007-01-21,Luisa
2346,2006-04-21,Oficina,Venta,Girona,205.0,886215.0,2006-12-05,Carmen
2347,2006-04-21,Suelo,Alquiler,Lleida,121.0,652190.0,2006-12-09,Luisa
2349,2006-04-22,Oficina,Venta,Lleida,62.0,433008.0,2006-10-20,Carmen
2350,2006-04-22,Parking,Alquiler,Lleida,94.0,559206.0,2006-09-23,Joaquín
2352,2006-04-22,Oficina,Venta,Barcelona,160.0,745600.0,2007-01-06,Joaquín
2353,2006-04-22,Suelo,Alquiler,Lleida,48.0,224304.0,2007-02-11,Luisa
2356,2006-04-23,Industrial,Alquiler,Girona,75.0,622200.0,2006-11-26,María
2358,2006-04-25,Suelo,Alquiler,Girona,193.0,1363352.0,2007-04-02,Carmen
2359,2006-04-25,Piso,Alquiler,Tarragona,212.0,1203524.0,2007-04-14,Luisa
2361,2006-04-26,Industrial,Alquiler,Tarragona,187.0,1359677.0,2007-02-12,Pedro
2362,2006-04-27,Parking,Alquiler,Tarragona,286.0,2398682.0,2006-08-06,Joaquín
2363,2006-04-28,Parking,Alquiler,Girona,70.0,533680.0,2007-01-09,María
2364,2006-04-28,Local,Alquiler,Tarragona,279.0,1794807.0,2006-11-18,Luisa
2365,2006-04-28,Parking,Alquiler,Tarragona,270.0,1716390.0,2006-11-22,Jesús
2368,2006-04-29,Piso,Alquiler,Lleida,69.0,464577.0,2006-09-20,Joaquín
2369,2006-04-29,Piso,Alquiler,Lleida,132.0,580800.0,2007-03-13,Joaquín
2371,2006-04-30,Local,Alquiler,Girona,220.0,1548800.0,2006-10-04,María
2375,2006-05-01,Casa,Alquiler,Tarragona,296.0,2813776.0,2006-10-22,Luisa
2376,2006-05-01,Parking,Alquiler,Girona,123.0,984369.0,2007-03-23,Pedro
2379,2006-05-02,Piso,Alquiler,Tarragona,238.0,1953742.0,2006-12-19,Joaquín
2382,2006-05-03,Industrial,Alquiler,Girona,250.0,1002500.0,2007-01-16,Carmen
2384,2006-05-03,Industrial,Alquiler,Barcelona,188.0,1769644.0,2007-02-23,Carmen
2385,2006-05-03,Piso,Alquiler,Lleida,144.0,1211184.0,2007-02-27,María
2388,2006-05-05,Local,Alquiler,Girona,250.0,2281250.0,2007-03-08,Luisa
2390,2006-05-08,Casa,Alquiler,Barcelona,257.0,1591344.0,2007-01-19,Luisa
2391,2006-05-08,Oficina,Venta,Lleida,92.0,783380.0,2007-05-07,María
2392,2006-05-09,Piso,Alquiler,Tarragona,283.0,2072692.0,2006-10-02,Carmen
2394,2006-05-10,Piso,Alquiler,Tarragona,300.0,2585100.0,2006-10-15,Luisa
2396,2006-05-12,Parking,Alquiler,Barcelona,236.0,2001280.0,2007-03-04,Jesús
2397,2006-05-12,Parking,Alquiler,Tarragona,92.0,506184.0,2006-12-29,María
2399,2006-05-12,Suelo,Alquiler,Lleida,104.0,831896.0,2007-02-22,Pedro
2401,2006-05-13,Suelo,Alquiler,Lleida,86.0,360942.0,2006-11-17,Jesús
2402,2006-05-13,Oficina,Alquiler,Lleida,275.0,1819950.0,2006-11-11,Luisa
2403,2006-05-13,Oficina,Venta,Girona,221.0,1356498.0,2006-10-10,Luisa
2404,2006-05-14,Parking,Alquiler,Barcelona,210.0,1371720.0,2007-03-26,Pedro
2405,2006-05-14,Suelo,Alquiler,Tarragona,197.0,1840571.0,2006-10-10,Luisa
2407,2006-05-14,Piso,Alquiler,Tarragona,199.0,817094.0,2006-10-12,María
2408,2006-05-14,Suelo,Alquiler,Lleida,195.0,1790490.0,2006-12-16,Carmen
2411,2006-05-16,Local,Alquiler,Girona,277.0,1802993.0,2007-03-01,Joaquín
2412,2006-05-16,Suelo,Alquiler,Tarragona,123.0,499380.0,2006-08-17,Joaquín
2413,2006-05-16,Oficina,Alquiler,Lleida,257.0,2203004.0,2006-11-15,Pedro
2414,2006-05-16,Oficina,Venta,Girona,295.0,2200405.0,2007-03-24,María
2417,2006-05-18,Industrial,Alquiler,Girona,167.0,853370.0,2006-09-22,María
2418,2006-05-18,Oficina,Alquiler,Lleida,176.0,1214576.0,2006-10-08,Luisa
2419,2006-05-18,Piso,Alquiler,Lleida,149.0,1099024.0,2006-10-01,Luisa
2420,2006-05-19,Industrial,Alquiler,Tarragona,49.0,248283.0,2007-04-14,María
2422,2006-05-20,Oficina,Alquiler,Girona,156.0,1294176.0,2006-10-05,Carmen
2423,2006-05-20,Oficina,Alquiler,Barcelona,225.0,1752975.0,2006-09-22,Jesús
2427,2006-05-21,Industrial,Alquiler,Lleida,277.0,2268076.0,2007-01-25,María
2431,2006-05-22,Local,Alquiler,Barcelona,232.0,1699168.0,2006-08-27,Carmen
2433,2006-05-23,Casa,Alquiler,Tarragona,202.0,1112010.0,2007-01-29,Pedro
2434,2006-05-24,Parking,Alquiler,Lleida,125.0,822625.0,2007-01-31,Joaquín
2436,2006-05-25,Casa,Alquiler,Tarragona,195.0,1927770.0,2007-01-10,Jesús
2438,2006-05-26,Piso,Alquiler,Barcelona,43.0,379905.0,2006-12-26,Jesús
2439,2006-05-26,Industrial,Alquiler,Girona,278.0,2336590.0,2006-12-26,Luisa
2440,2006-05-27,Piso,Alquiler,Barcelona,207.0,1381104.0,2007-04-30,María
2441,2006-05-27,Local,Alquiler,Lleida,80.0,786320.0,2007-01-05,Jesús
2442,2006-05-27,Piso,Alquiler,Girona,233.0,1682260.0,,
2443,2006-05-28,Oficina,Alquiler,Tarragona,106.0,795318.0,2006-09-11,Joaquín
2444,2006-05-28,Parking,Alquiler,Lleida,194.0,1466058.0,2007-01-29,Carmen
2445,2006-05-28,Piso,Alquiler,Girona,253.0,1162788.0,2007-01-22,Luisa
2447,2006-05-29,Local,Alquiler,Tarragona,40.0,328720.0,2007-03-20,Luisa
2450,2006-05-30,Oficina,Venta,Barcelona,65.0,458640.0,2006-11-26,Joaquín
2453,2006-05-31,Casa,Alquiler,Lleida,86.0,419250.0,2006-11-26,María
2457,2006-06-01,Casa,Alquiler,Tarragona,167.0,685368.0,2007-01-13,Carmen
2459,2006-06-02,Casa,Alquiler,Barcelona,209.0,2017268.0,2007-01-26,Luisa
2460,2006-06-02,Parking,Alquiler,Girona,189.0,1342278.0,2006-12-16,Carmen
2465,2006-06-03,Oficina,Alquiler,Tarragona,91.0,696696.0,,
2470,2006-06-05,Parking,Alquiler,Tarragona,211.0,1126951.0,2006-12-08,Joaquín
2471,2006-06-05,Oficina,Venta,Tarragona,166.0,1068376.0,2007-03-14,Carmen
2472,2006-06-05,Parking,Alquiler,Barcelona,173.0,1251828.0,2007-03-04,Joaquín
2474,2006-06-06,Piso,Alquiler,Lleida,264.0,1344024.0,2007-03-22,María
2475,2006-06-06,Local,Alquiler,Tarragona,170.0,1397060.0,2007-04-30,Pedro
2476,2006-06-06,Suelo,Alquiler,Lleida,217.0,1363411.0,2006-12-18,Carmen
2479,2006-06-06,Parking,Alquiler,Tarragona,81.0,405324.0,,
2480,2006-06-06,Oficina,Venta,Lleida,209.0,1637515.0,2007-04-12,Jesús
2482,2006-06-07,Industrial,Alquiler,Girona,169.0,1447316.0,,
2483,2006-06-07,Local,Alquiler,Lleida,201.0,1342278.0,2006-12-03,Luisa
2484,2006-06-07,Industrial,Alquiler,Tarragona,270.0,2632500.0,2007-04-18,Carmen
2486,2006-06-08,Suelo,Alquiler,Girona,71.0,378359.0,2007-01-11,Pedro
2487,2006-06-08,Suelo,Alquiler,Tarragona,255.0,2380170.0,2006-09-30,Pedro
2488,2006-06-09,Suelo,Alquiler,Lleida,267.0,2211294.0,2007-05-06,Joaquín
2489,2006-06-10,Industrial,Alquiler,Tarragona,298.0,2693026.0,,
2492,2006-06-10,Industrial,Alquiler,Tarragona,119.0,1149897.0,2006-10-27,Luisa
2496,2006-06-11,Local,Alquiler,Tarragona,133.0,936187.0,2007-02-10,Pedro
2497,2006-06-11,Piso,Alquiler,Barcelona,126.0,1102500.0,2006-10-13,Pedro
2498,2006-06-11,Local,Alquiler,Lleida,275.0,1443750.0,,
2499,2006-06-11,Oficina,Venta,Barcelona,165.0,1204005.0,2007-01-23,María
2500,2006-06-11,Casa,Alquiler,Girona,231.0,2069529.0,2006-12-24,Jesús
2504,2006-06-14,Oficina,Venta,Lleida,239.0,2235367.0,2006-10-09,María
2505,2006-06-15,Local,Alquiler,Girona,161.0,1027180.0,2006-10-17,María
2506,2006-06-15,Oficina,Venta,Lleida,219.0,958563.0,,
2508,2006-06-16,Industrial,Alquiler,Tarragona,164.0,1166860.0,2007-05-07,Joaquín
2510,2006-06-16,Parking,Alquiler,Lleida,83.0,797215.0,2006-10-11,Pedro
2514,2006-06-17,Local,Alquiler,Lleida,245.0,2030805.0,2006-12-11,María
2515,2006-06-18,Suelo,Alquiler,Tarragona,45.0,181170.0,2007-02-05,Jesús
2516,2006-06-18,Local,Alquiler,Girona,297.0,2162160.0,2006-12-28,Jesús
2518,2006-06-20,Oficina,Alquiler,Lleida,63.0,413910.0,2007-04-29,María
2519,2006-06-21,Oficina,Venta,Girona,277.0,2250348.0,2007-04-21,Jesús
2520,2006-06-21,Oficina,Venta,Lleida,212.0,1736068.0,2006-12-24,Joaquín
2521,2006-06-21,Local,Alquiler,Girona,97.0,620218.0,2007-02-02,Jesús
2522,2006-06-21,Casa,Alquiler,Barcelona,241.0,1327669.0,2007-03-10,Jesús
2524,2006-06-22,Casa,Alquiler,Tarragona,246.0,2198502.0,2006-11-10,Carmen
2525,2006-06-23,Oficina,Alquiler,Tarragona,178.0,1010862.0,2006-11-08,Carmen
2527,2006-06-24,Suelo,Alquiler,Barcelona,177.0,718266.0,2007-03-20,Joaquín
2528,2006-06-24,Suelo,Alquiler,Barcelona,281.0,1521615.0,2007-04-19,Carmen
2529,2006-06-24,Parking,Alquiler,Barcelona,113.0,797215.0,2006-12-03,María
2530,2006-06-25,Casa,Alquiler,Tarragona,213.0,1253505.0,2007-02-18,María
2532,2006-06-25,Parking,Alquiler,Lleida,155.0,912330.0,2006-11-28,Pedro
2533,2006-06-25,Oficina,Venta,Girona,246.0,1087812.0,2006-10-24,Jesús
2536,2006-06-28,Piso,Alquiler,Girona,71.0,320281.0,2007-03-07,Jesús
2538,2006-06-30,Piso,Alquiler,Girona,68.0,396780.0,2007-02-10,Carmen
2539,2006-06-30,Suelo,Alquiler,Girona,126.0,536634.0,,
2541,2006-06-30,Oficina,Venta,Girona,291.0,2849763.0,2007-04-28,Joaquín
2543,2006-07-01,Industrial,Alquiler,Barcelona,160.0,774400.0,2007-02-07,Joaquín
2545,2006-07-01,Parking,Alquiler,Girona,89.0,594698.0,2007-03-25,Jesús
2546,2006-07-01,Parking,Alquiler,Lleida,234.0,1182636.0,2006-12-04,Carmen
2548,2006-07-02,Parking,Alquiler,Tarragona,147.0,1362984.0,2007-02-12,Carmen
2549,2006-07-02,Parking,Alquiler,Barcelona,163.0,1298947.0,2006-12-23,María
2550,2006-07-02,Suelo,Alquiler,Tarragona,187.0,1059916.0,2006-10-03,Carmen
2551,2006-07-03,Industrial,Alquiler,Lleida,103.0,517472.0,,
2552,2006-07-04,Industrial,Alquiler,Girona,74.0,304288.0,2007-05-07,Luisa
2553,2006-07-04,Industrial,Alquiler,Barcelona,275.0,2415325.0,2006-12-17,Carmen
2555,2006-07-04,Oficina,Venta,Barcelona,250.0,1298500.0,2006-11-24,Joaquín
2556,2006-07-05,Parking,Alquiler,Barcelona,283.0,1470185.0,2006-12-18,Jesús
2557,2006-07-06,Industrial,Alquiler,Barcelona,212.0,1758964.0,2007-03-24,Luisa
2558,2006-07-06,Local,Alquiler,Girona,76.0,546440.0,2007-04-10,Luisa
2560,2006-07-07,Piso,Alquiler,Girona,58.0,350610.0,2007-03-09,María
2562,2006-07-08,Piso,Alquiler,Barcelona,245.0,1284045.0,2007-05-07,Joaquín
2564,2006-07-08,Local,Alquiler,Barcelona,155.0,845370.0,2007-04-13,Joaquín
2565,2006-07-09,Oficina,Venta,Barcelona,81.0,654885.0,2006-11-13,Pedro
2567,2006-07-10,Casa,Alquiler,Lleida,83.0,503478.0,2007-04-04,Joaquín
2568,2006-07-10,Local,Alquiler,Girona,50.0,390400.0,2007-01-15,Carmen
2574,2006-07-13,Oficina,Venta,Lleida,58.0,409712.0,,
2576,2006-07-13,Piso,Alquiler,Lleida,290.0,2702220.0,2007-03-16,Carmen
2577,2006-07-14,Piso,Alquiler,Tarragona,139.0,879870.0,2007-02-21,Pedro
2578,2006-07-16,Parking,Alquiler,Girona,274.0,2189534.0,2006-11-17,Luisa
2579,2006-07-16,Industrial,Alquiler,Lleida,83.0,375243.0,2007-01-14,Pedro
2580,2006-07-16,Oficina,Venta,Girona,130.0,1061710.0,2007-03-11,Pedro
2582,2006-07-17,Suelo,Alquiler,Barcelona,155.0,950615.0,2006-11-15,María
2583,2006-07-17,Suelo,Alquiler,Barcelona,234.0,1016964.0,2007-03-18,Luisa
2584,2006-07-17,Piso,Alquiler,Girona,244.0,1315648.0,2007-03-01,María
2585,2006-07-18,Suelo,Alquiler,Lleida,252.0,1889748.0,2006-11-23,Luisa
2588,2006-07-18,Industrial,Alquiler,Barcelona,132.0,949344.0,,
2589,2006-07-19,Suelo,Alquiler,Lleida,273.0,2682225.0,2007-02-04,Pedro
2592,2006-07-19,Parking,Alquiler,Girona,147.0,891849.0,,
2594,2006-07-20,Oficina,Alquiler,Girona,170.0,1039380.0,2006-11-25,Joaquín
2595,2006-07-21,Oficina,Venta,Barcelona,258.0,1700994.0,2006-10-23,Jesús
2597,2006-07-21,Oficina,Alquiler,Barcelona,91.0,659022.0,2007-02-26,Pedro
2601,2006-07-23,Oficina,Alquiler,Lleida,157.0,1095860.0,2007-04-21,Luisa
2603,2006-07-24,Oficina,Venta,Barcelona,112.0,670208.0,2007-02-25,María
2604,2006-07-24,Piso,Alquiler,Lleida,163.0,1550456.0,2007-02-03,Carmen
2605,2006-07-24,Piso,Alquiler,Tarragona,293.0,1431891.0,,
2606,2006-07-25,Piso,Alquiler,Lleida,195.0,1899690.0,2006-11-18,Jesús
2607,2006-07-25,Parking,Alquiler,Lleida,159.0,931104.0,2007-03-20,María
2608,2006-07-26,Parking,Alquiler,Girona,123.0,714999.0,,
2609,2006-07-27,Oficina,Venta,Barcelona,143.0,1365936.0,2007-03-13,María
2610,2006-07-27,Parking,Alquiler,Tarragona,177.0,1064301.0,,
2611,2006-07-27,Oficina,Venta,Girona,65.0,598195.0,2006-10-30,Joaquín
2614,2006-07-28,Casa,Alquiler,Barcelona,239.0,2199995.0,2007-03-04,Jesús
2615,2006-07-28,Parking,Alquiler,Lleida,282.0,1170300.0,2006-12-15,Jesús
2616,2006-07-29,Suelo,Alquiler,Barcelona,117.0,610740.0,2007-04-06,María
2618,2006-07-30,Local,Alquiler,Barcelona,93.0,867783.0,2006-12-30,María
2619,2006-07-31,Suelo,Alquiler,Lleida,102.0,688092.0,2007-01-21,Joaquín
2621,2006-07-31,Oficina,Alquiler,Lleida,291.0,2874207.0,2007-04-24,Jesús
2622,2006-07-31,Parking,Alquiler,Lleida,108.0,1002348.0,,
2623,2006-07-31,Piso,Alquiler,Tarragona,52.0,395096.0,2007-03-21,María
2627,2006-08-02,Parking,Alquiler,Lleida,237.0,1732233.0,2007-01-23,Pedro
2629,2006-08-03,Parking,Alquiler,Tarragona,53.0,395751.0,2007-04-18,Joaquín
